日期,国家,省州,累计确诊,累计治愈,累计死亡
2021/1/8,Saint Kitts and Nevis,,34,31,0
2021/1/8,Guyana,,6469,5990,167
2021/1/8,Oman,,130070,122556,1505
2021/1/8,Senegal,,20672,18016,446
2021/1/8,Switzerland,,477983,317600,8230
2021/1/8,Canada,Ontario,212962,,4909
2021/1/8,Australia,Tasmania,234,221,13
2021/1/8,Montenegro,,51596,41516,718
2021/1/8,New Zealand,,2188,2101,25
2021/1/8,Seychelles,,451,214,1
2021/1/8,United Arab Emirates,,224704,201396,697
2021/1/8,Canada,Prince Edward Island,102,,0
2021/1/8,Canada,British Columbia,56632,,988
2021/1/8,Chad,,2419,1938,106
2021/1/8,United Kingdom,Channel Islands,3223,2850,73
2021/1/8,Ukraine,,1139800,806525,20432
2021/1/8,Papua New Guinea,,811,755,9
2021/1/8,Cameroon,,26848,24892,448
2021/1/8,Togo,,3894,3581,72
2021/1/8,Sweden,,489471,0,9433
2021/1/8,Angola,,18066,12712,415
2021/1/8,Yemen,,2104,1405,610
2021/1/8,Canada,Manitoba,25963,,726
2021/1/8,Hungary,,337743,186449,10440
2021/1/8,Brunei,,173,149,3
2021/1/8,United Kingdom,Isle of Man,392,349,25
2021/1/8,Bolivia,,171154,136882,9328
2021/1/8,Australia,Victoria,20404,19544,820
2021/1/8,Tanzania,,509,183,21
2021/1/8,United Kingdom,Anguilla,15,13,0
2021/1/8,Austria,,376793,349215,6641
2021/1/8,Canada,Saskatchewan,17474,,184
2021/1/8,France,French Polynesia,17241,4842,122
2021/1/8,Fiji,,53,44,2
2021/1/8,Serbia,,356125,0,3513
2021/1/8,Morocco,,450221,422072,7685
2021/1/8,Kyrgyzstan,,81991,77547,1365
2021/1/8,Canada,Repatriated Travellers,13,,0
2021/1/8,Japan,,274947,213581,3746
2021/1/8,North Macedonia,,85594,66760,2592
2021/1/8,Maldives,,14040,13279,49
2021/1/8,Italy,,2237890,1589590,77911
2021/1/8,Liberia,,1779,1406,83
2021/1/8,Saint Vincent and the Grenadines,,149,100,0
2021/1/8,Canada,Diamond Princess,0,,1
2021/1/8,Australia,Australian Capital Territory,118,115,3
2021/1/8,Antigua and Barbuda,,167,150,5
2021/1/8,South Sudan,,3589,3131,63
2021/1/8,Uruguay,,24339,17677,240
2021/1/8,Congo (Kinshasa),,18969,14743,611
2021/1/8,Haiti,,10203,8745,236
2021/1/8,Peru,,1026180,964354,38049
2021/1/8,Croatia,,217946,207848,4304
2021/1/8,Marshall Islands,,4,4,0
2021/1/8,Honduras,,125557,58517,3244
2021/1/8,Guinea-Bissau,,2455,2398,45
2021/1/8,Iran,,1274514,1058654,56018
2021/1/8,Cabo Verde,,12237,11691,114
2021/1/8,United Kingdom,Turks and Caicos Islands,965,811,6
2021/1/8,Kazakhstan,,207683,181944,2838
2021/1/8,Netherlands,,858914,0,12171
2021/1/8,Costa Rica,,177614,136083,2305
2021/1/8,Solomon Islands,,17,10,0
2021/1/8,Lithuania,,158474,117648,2133
2021/1/8,Niger,,3747,2311,125
2021/1/8,Thailand,,10053,5546,67
2021/1/8,France,Saint Barthelemy,206,172,1
2021/1/8,Canada,Quebec,223106,,8717
2021/1/8,Portugal,,466709,360181,7590
2021/1/8,Russia,,3321163,2702949,60067
2021/1/8,Belize,,11202,10362,271
2021/1/8,United Kingdom,Falkland Islands (Malvinas),29,27,0
2021/1/8,Australia,Western Australia,874,847,9
2021/1/8,Andorra,,8489,7724,84
2021/1/8,Djibouti,,5865,5772,61
2021/1/8,Micronesia,,0,0,0
2021/1/8,France,,2742349,177157,67062
2021/1/8,Ethiopia,,127572,113182,1974
2021/1/8,Australia,New South Wales,5001,0,54
2021/1/8,Central African Republic,,4969,4885,63
2021/1/8,United Kingdom,Montserrat,13,12,1
2021/1/8,Mauritania,,15352,13183,382
2021/1/8,Congo (Brazzaville),,7127,5846,108
2021/1/9,Comoros,,1150,860,18
2021/1/9,Panama,,276772,217544,4406
2021/1/9,Estonia,,33089,22752,278
2021/1/9,Qatar,,145672,142572,246
2021/1/9,Sao Tome and Principe,,1066,988,17
2021/1/9,Benin,,3304,3185,44
2021/1/9,Jamaica,,13455,11379,311
2021/1/9,Latvia,,48952,35304,818
2021/1/9,Kosovo,,53264,45002,1368
2021/1/9,Lithuania,,160238,118208,2174
2021/1/9,Azerbaijan,,224050,207088,2890
2021/1/9,France,Saint Barthelemy,206,172,1
2021/1/9,Ukraine,,1144943,814779,20526
2021/1/9,Ghana,,55772,54438,336
2021/1/9,Afghanistan,,53400,43740,2264
2021/1/9,Canada,Newfoundland and Labrador,392,,4
2021/1/9,Australia,Tasmania,234,221,13
2021/1/9,Canada,Yukon,70,,1
2021/1/9,Saudi Arabia,,363692,355382,6286
2021/1/9,Eswatini,,11180,7592,291
2021/1/9,Vietnam,,1513,1361,35
2021/1/9,Ecuador,,220349,190350,14177
2021/1/9,Albania,,63033,37327,1233
2021/1/9,United Kingdom,British Virgin Islands,114,95,1
2021/1/9,Canada,Manitoba,26166,,733
2021/1/9,Australia,New South Wales,5007,0,54
2021/1/9,United Kingdom,Turks and Caicos Islands,994,812,6
2021/1/9,Canada,Grand Princess,13,,0
2021/1/9,Australia,Northern Territory,90,71,0
2021/1/9,Belgium,,662694,0,20038
2021/1/9,Ethiopia,,127792,113295,1985
2021/1/9,Bulgaria,,208406,134564,8097
2021/1/9,Burundi,,885,773,2
2021/1/9,Peru,,1026180,966447,38049
2021/1/9,Mauritania,,15429,13306,383
2021/1/9,Croatia,,219347,209207,4342
2021/1/9,Zambia,,26567,20512,464
2021/1/9,Solomon Islands,,17,10,0
2021/1/9,Saint Lucia,,438,309,5
2021/1/9,Iran,,1280438,1067466,56100
2021/1/9,Thailand,,10298,6428,67
2021/1/9,United Kingdom,Bermuda,646,540,12
2021/1/9,France,Reunion,9247,8830,42
2021/1/9,Yemen,,2104,1407,610
2021/1/9,Sudan,,26279,13524,1468
2021/1/9,Bangladesh,,521382,466064,7756
2021/1/9,United Kingdom,Anguilla,15,13,0
2021/1/9,Guatemala,,143127,130549,4999
2021/1/9,Morocco,,451637,423541,7709
2021/1/9,Japan,,282737,217213,3805
2021/1/9,Malta,,14212,11759,232
2021/1/9,Liberia,,1779,1406,83
2021/1/9,El Salvador,,48574,43134,1408
2021/1/9,Australia,Australian Capital Territory,118,115,3
2021/1/9,Congo (Kinshasa),,19159,14743,611
2021/1/9,Serbia,,356125,0,3513
2021/1/9,Libya,,104002,79193,1568
2021/1/9,Fiji,,53,44,2
2021/1/9,Israel,,485434,412296,3645
2021/1/9,Cameroon,,26848,24892,448
2021/1/9,Botswana,,16050,12927,48
2021/1/9,Angola,,18156,13205,416
2021/1/9,Laos,,41,40,0
2021/1/9,Bhutan,,810,459,1
2021/1/9,Brunei,,173,153,3
2021/1/9,Nicaragua,,6097,4225,166
2021/1/9,Tanzania,,509,183,21
2021/1/9,Equatorial Guinea,,5289,5154,86
2021/1/9,Slovenia,,138518,111269,2973
2021/1/9,Egypt,,148799,118294,8142
2021/1/9,Oman,,130070,122556,1505
2021/1/9,Chile,,637742,599604,17037
2021/1/9,Switzerland,,477983,317600,8253
2021/1/9,Montenegro,,51999,41827,721
2021/1/9,Mozambique,,21361,17521,187
2021/1/9,United Arab Emirates,,227702,203660,702
2021/1/9,Norway,,54919,17998,472
2021/1/9,Mali,,7565,5266,295
2021/1/9,Sri Lanka,,47840,40838,229
2021/1/9,Spain,,2050360,150376,51874
2021/1/9,Pakistan,,502416,456969,10644
2021/1/9,Colombia,,1771363,1609564,45784
2021/1/9,Cuba,,14188,11682,148
2021/1/9,Canada,Nunavut,266,,1
2021/1/9,Marshall Islands,,4,4,0
2021/1/9,Canada,Prince Edward Island,102,,0
2021/1/9,Lebanon,,215553,140569,1590
2021/1/9,France,Saint Pierre and Miquelon,16,15,0
2021/1/9,Chad,,2510,1962,107
2021/1/9,Venezuela,,116172,110126,1061
2021/1/9,Burma,,130049,113550,2826
2021/1/9,Gambia,,3841,3677,125
2021/1/9,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4,0
2021/1/9,Grenada,,127,107,1
2021/1/9,Netherlands,Sint Maarten,1554,1432,27
2021/1/9,Australia,Western Australia,875,851,9
2021/1/9,Samoa,,2,2,0
2021/1/9,US,,22225720,0,379563
2021/1/9,Somalia,,4726,3639,130
2021/1/9,Greece,,144293,93764,5227
2021/1/9,Eritrea,,1556,740,6
2021/1/9,Madagascar,,17767,17298,262
2021/1/9,Uganda,,37554,12720,301
2021/1/9,France,New Caledonia,40,40,0
2021/1/9,Central African Republic,,4969,4885,63
2021/1/9,Papua New Guinea,,811,755,9
2021/1/9,Hungary,,340459,193172,10554
2021/1/9,Austria,,379071,351382,6687
2021/1/9,Bolivia,,172798,137704,9351
2021/1/9,Australia,Victoria,20410,19545,820
2021/1/9,France,French Polynesia,17241,4842,122
2021/1/9,Iceland,,5880,5706,29
2021/1/9,United Kingdom,Montserrat,13,12,1
2021/1/9,Andorra,,8586,7724,85
2021/1/9,Djibouti,,5866,5774,61
2021/1/9,Guinea-Bissau,,2455,2398,45
2021/1/9,Cabo Verde,,12316,11731,114
2021/1/9,Netherlands,,866235,0,12307
2021/1/9,Micronesia,,0,0,0
2021/1/9,Portugal,,476187,366080,7701
2021/1/9,Canada,Quebec,226233,,8762
2021/1/9,Belize,,11266,10386,271
2021/1/9,United Kingdom,Falkland Islands (Malvinas),29,27,0
2021/1/9,Indonesia,,818386,673511,23947
2021/1/9,France,Guadeloupe,8702,2242,155
2021/1/9,Argentina,,1714409,1504330,44417
2021/1/9,Canada,Nova Scotia,1529,,65
2021/1/9,United Kingdom,Channel Islands,3260,2850,73
2021/1/9,Barbados,,808,373,7
2021/1/9,Canada,Saskatchewan,17803,,191
2021/1/9,South Sudan,,3589,3131,63
2021/1/9,Slovakia,,205236,144612,2836
2021/1/9,Romania,,668202,596515,16592
2021/1/9,Jordan,,305959,286983,4009
2021/1/9,Canada,New Brunswick,765,,9
2021/1/9,Dominican Republic,,180644,137098,2424
2021/1/9,United Kingdom,,3017409,0,80868
2021/1/9,Namibia,,27723,23912,251
2021/1/9,Suriname,,6948,6215,132
2021/1/9,Bahrain,,95317,92113,355
2021/1/9,Australia,Queensland,1274,1241,6
2021/1/9,Czechia,,822716,654008,12978
2021/1/9,Dominica,,106,98,0
2021/1/9,Syria,,12274,5953,768
2021/1/9,Timor-Leste,,49,40,0
2021/1/9,Kuwait,,153900,148728,942
2021/1/9,Tunisia,,157514,116526,5153
2021/1/9,Philippines,,485797,449615,9398
2021/1/9,Maldives,,14065,13308,49
2021/1/9,North Macedonia,,86150,67164,2614
2021/1/9,Italy,,2257866,1606630,78394
2021/1/9,Canada,Diamond Princess,0,,1
2021/1/9,Uruguay,,24974,18372,248
2021/1/9,Haiti,,10241,8768,237
2021/1/9,France,French Guiana,13970,9995,74
2021/1/9,Bahamas,,7969,6313,175
2021/1/9,Singapore,,58865,58611,29
2021/1/9,Georgia,,238086,224718,2750
2021/1/9,Algeria,,101913,69011,2803
2021/1/9,Vanuatu,,1,1,0
2021/1/9,Russia,,3344175,2726336,60523
2021/1/9,Canada,Ontario,216674,,4957
2021/1/9,Denmark,Faroe Islands,646,596,1
2021/1/9,France,Martinique,6117,98,43
2021/1/9,Malaysia,,133559,106832,542
2021/1/9,Denmark,Greenland,29,28,0
2021/1/9,India,,10450284,10075950,150999
2021/1/9,Paraguay,,115026,90547,2387
2021/1/9,Netherlands,Aruba,6013,5436,50
2021/1/9,Canada,British Columbia,56632,,988
2021/1/9,Costa Rica,,177614,136083,2305
2021/1/9,Niger,,3819,2323,126
2021/1/9,Kazakhstan,,208596,182575,2843
2021/1/9,Congo (Brazzaville),,7127,5846,108
2021/1/9,Togo,,3932,3602,72
2021/1/9,France,,2762120,178036,67229
2021/1/9,Honduras,,126943,58788,3264
2021/1/9,United Kingdom,Isle of Man,394,349,25
2021/1/9,Sweden,,489471,0,9433
2021/1/9,Antigua and Barbuda,,169,152,5
2021/1/9,Saint Vincent and the Grenadines,,225,100,0
2021/1/9,Seychelles,,508,214,1
2021/1/9,Kyrgyzstan,,82138,77751,1367
2021/1/9,South Africa,,1214176,956712,32824
2021/1/9,Burkina Faso,,7866,5710,89
2021/1/9,San Marino,,2628,2220,64
2021/1/9,Denmark,,180240,150932,1542
2021/1/9,Trinidad and Tobago,,7244,6844,128
2021/1/9,Diamond Princess,,712,699,13
2021/1/9,Germany,,1928462,1546206,40597
2021/1/9,Monaco,,1053,830,4
2021/1/9,Australia,South Australia,587,568,4
2021/1/9,Nigeria,,99063,79417,1350
2021/1/9,Canada,Northwest Territories,24,,0
2021/1/9,Cote d'Ivoire,,23482,22411,139
2021/1/9,Zimbabwe,,20499,12439,483
2021/1/9,Liechtenstein,,2329,2108,49
2021/1/9,Saint Kitts and Nevis,,34,31,0
2021/1/9,Guyana,,6541,6019,167
2021/1/9,Senegal,,21000,18128,459
2021/1/9,New Zealand,,2219,2119,25
2021/1/9,Moldova,,149093,138103,3130
2021/1/9,France,Wallis and Futuna,4,1,0
2021/1/9,Holy See,,27,15,0
2021/1/9,United Kingdom,Gibraltar,3109,1842,12
2021/1/9,Brazil,,8075998,7205410,202631
2021/1/9,France,Mayotte,6232,2964,56
2021/1/9,Bosnia and Herzegovina,,115379,81325,4305
2021/1/9,Canada,Repatriated Travellers,13,,0
2021/1/9,West Bank and Gaza,,146701,130102,1583
2021/1/9,Poland,,1376389,1113738,31011
2021/1/9,Nepal,,264521,257928,1912
2021/1/9,"Korea, South",,68664,50409,1125
2021/1/9,Gabon,,9694,9498,66
2021/1/9,Tajikistan,,13305,13215,90
2021/1/9,Sierra Leone,,2803,1979,77
2021/1/9,France,St Martin,1025,855,12
2021/1/9,Cyprus,,27011,2057,147
2021/1/9,Iraq,,602331,554990,12881
2021/1/9,Luxembourg,,47744,44482,527
2021/1/9,Netherlands,"Bonaire, Sint Eustatius and Saba",196,180,3
2021/1/9,Uzbekistan,,77530,75947,616
2021/1/9,Cambodia,,391,371,0
2021/1/9,Kenya,,98184,80808,1704
2021/1/9,Guinea,,13942,13223,81
2021/1/9,Ireland,,140727,23364,2336
2021/1/9,Mexico,,1524036,1143254,133204
2021/1/9,Mongolia,,1429,896,2
2021/1/9,Finland,,38392,31000,586
2021/1/9,Rwanda,,9461,6956,118
2021/1/9,Armenia,,161794,148893,2922
2021/1/9,Belarus,,210368,192620,1507
2021/1/9,MS Zaandam,,9,7,2
2021/1/9,Lesotho,,5203,1572,84
2021/1/9,United Kingdom,Cayman Islands,359,311,2
2021/1/9,Turkey,,2317118,2190047,22631
2021/1/9,Malawi,,8306,5809,220
2021/1/9,Mauritius,,539,514,10
2021/1/9,Netherlands,Curacao,4445,3668,19
2021/1/9,Canada,Alberta,110641,,1272
2021/1/10,Burkina Faso,,8082,5845,89
2021/1/10,Liechtenstein,,2340,2108,49
2021/1/10,Guinea,,13942,13223,81
2021/1/10,Tanzania,,509,183,21
2021/1/10,Canada,Nunavut,266,,1
2021/1/10,Canada,Prince Edward Island,102,,0
2021/1/10,France,Guadeloupe,8702,2242,155
2021/1/10,Madagascar,,18001,17447,267
2021/1/10,Yemen,,2104,1407,611
2021/1/10,Finland,,38590,31000,586
2021/1/10,Canada,Repatriated Travellers,13,,0
2021/1/10,Kuwait,,154314,149007,943
2021/1/10,Afghanistan,,53489,43948,2277
2021/1/10,Guyana,,6574,6036,169
2021/1/10,Oman,,130608,122867,1508
2021/1/10,Montenegro,,52431,42288,725
2021/1/10,Canada,Newfoundland and Labrador,393,,4
2021/1/10,Indonesia,,828026,681024,24129
2021/1/10,Switzerland,,477983,317600,8267
2021/1/10,Senegal,,21245,18218,465
2021/1/10,Sierra Leone,,2834,1983,77
2021/1/10,United Arab Emirates,,230578,206114,708
2021/1/10,New Zealand,,2222,2120,25
2021/1/10,Saint Kitts and Nevis,,34,31,0
2021/1/10,Argentina,,1722217,1511750,44495
2021/1/10,Equatorial Guinea,,5289,5154,86
2021/1/10,Mali,,7600,5291,298
2021/1/10,Samoa,,2,2,0
2021/1/10,Spain,,2050360,150376,51874
2021/1/10,Seychelles,,531,214,1
2021/1/10,Australia,Western Australia,877,851,9
2021/1/10,Poland,,1385522,1123318,31189
2021/1/10,Burma,,130604,114049,2846
2021/1/10,Barbados,,878,389,7
2021/1/10,Trinidad and Tobago,,7265,6857,128
2021/1/10,Grenada,,127,107,1
2021/1/10,Singapore,,58907,58636,29
2021/1/10,Chad,,2537,1965,107
2021/1/10,Bahamas,,7969,6313,175
2021/1/10,Germany,,1929410,1566907,40936
2021/1/10,Diamond Princess,,712,699,13
2021/1/10,Canada,Northwest Territories,24,,0
2021/1/10,France,New Caledonia,40,40,0
2021/1/10,Uganda,,37742,12852,301
2021/1/10,Netherlands,"Bonaire, Sint Eustatius and Saba",196,180,3
2021/1/10,Nigeria,,100087,80030,1358
2021/1/10,Greece,,144738,93764,5263
2021/1/10,Eritrea,,1556,740,6
2021/1/10,Cote d'Ivoire,,23750,22570,139
2021/1/10,Comoros,,1150,860,18
2021/1/10,Tajikistan,,13308,13215,90
2021/1/10,Canada,Nova Scotia,1528,,65
2021/1/10,Monaco,,1057,850,4
2021/1/10,Australia,South Australia,588,569,4
2021/1/10,West Bank and Gaza,,147400,131117,1604
2021/1/10,United Kingdom,Gibraltar,3170,1989,16
2021/1/10,Pakistan,,504293,458371,10676
2021/1/10,Panama,,279196,219144,4455
2021/1/10,Togo,,3957,3614,72
2021/1/10,Niger,,3877,2386,126
2021/1/10,Kazakhstan,,209369,182986,2844
2021/1/10,Lithuania,,161741,121607,2203
2021/1/10,Nepal,,264780,258441,1917
2021/1/10,Costa Rica,,177614,136083,2305
2021/1/10,France,Saint Barthelemy,206,172,1
2021/1/10,Canada,British Columbia,56632,,988
2021/1/10,Netherlands,Aruba,6042,5456,51
2021/1/10,Gabon,,9694,9498,66
2021/1/10,Paraguay,,115733,91443,2405
2021/1/10,India,,10466595,10092909,151160
2021/1/10,United Kingdom,British Virgin Islands,114,95,1
2021/1/10,Congo (Brazzaville),,7127,5846,108
2021/1/10,Lesotho,,5937,1572,85
2021/1/10,Australia,New South Wales,5018,0,54
2021/1/10,France,,2777921,178300,67380
2021/1/10,Latvia,,49568,35771,849
2021/1/10,Kyrgyzstan,,82273,77902,1369
2021/1/10,Mauritius,,539,514,10
2021/1/10,Antigua and Barbuda,,176,152,5
2021/1/10,Saint Vincent and the Grenadines,,249,100,0
2021/1/10,Ecuador,,221070,190350,14177
2021/1/10,Malawi,,8575,5826,225
2021/1/10,Ukraine,,1150265,820385,20641
2021/1/10,United Kingdom,Isle of Man,396,349,25
2021/1/10,Canada,Manitoba,26316,,738
2021/1/10,United Kingdom,Turks and Caicos Islands,994,812,6
2021/1/10,Honduras,,127945,58788,3273
2021/1/10,Netherlands,Curacao,4458,3882,19
2021/1/10,Sweden,,489471,0,9433
2021/1/10,Qatar,,145865,142695,246
2021/1/10,MS Zaandam,,9,7,2
2021/1/10,Denmark,Greenland,29,28,0
2021/1/10,Eswatini,,11435,7676,295
2021/1/10,Estonia,,33516,22876,283
2021/1/10,Marshall Islands,,4,4,0
2021/1/10,Armenia,,162131,149312,2929
2021/1/10,Denmark,,181486,153565,1570
2021/1/10,Vietnam,,1514,1361,35
2021/1/10,Brazil,,8105790,7231336,203100
2021/1/10,Cuba,,14576,11863,151
2021/1/10,Colombia,,1786900,1621019,46114
2021/1/10,Somalia,,4726,3639,130
2021/1/10,United Kingdom,Falkland Islands (Malvinas),29,27,0
2021/1/10,Sri Lanka,,48380,41325,232
2021/1/10,Holy See,,27,15,0
2021/1/10,Jamaica,,13548,11429,312
2021/1/10,France,Wallis and Futuna,4,1,0
2021/1/10,Sao Tome and Principe,,1066,988,17
2021/1/10,France,Mayotte,6232,2964,56
2021/1/10,Ghana,,55772,54438,336
2021/1/10,San Marino,,2628,2220,64
2021/1/10,Uzbekistan,,77572,76014,617
2021/1/10,Malaysia,,135992,108109,551
2021/1/10,Benin,,3304,3185,44
2021/1/10,France,Martinique,6117,98,43
2021/1/10,Denmark,Faroe Islands,646,607,1
2021/1/10,Cyprus,,27350,2057,148
2021/1/10,Canada,Ontario,220394,,4992
2021/1/10,Iraq,,602938,556742,12895
2021/1/10,Russia,,3366715,2750102,60963
2021/1/10,Moldova,,149391,138440,3139
2021/1/10,Australia,Tasmania,234,221,13
2021/1/10,Vanuatu,,1,1,0
2021/1/10,Kosovo,,53776,46261,1377
2021/1/10,Canada,Yukon,70,,1
2021/1/10,Georgia,,239229,225335,2773
2021/1/10,Albania,,63595,37648,1241
2021/1/10,Algeria,,102144,69212,2807
2021/1/10,Azerbaijan,,224651,208681,2909
2021/1/10,South Africa,,1231597,966368,33163
2021/1/10,Saudi Arabia,,363809,355548,6291
2021/1/10,Canada,Alberta,111452,,1284
2021/1/10,France,Saint Pierre and Miquelon,16,15,0
2021/1/10,Belize,,11303,10397,274
2021/1/10,Mongolia,,1442,896,2
2021/1/10,Italy,,2276491,1617804,78755
2021/1/10,North Macedonia,,86494,67453,2622
2021/1/10,Japan,,288818,220380,3850
2021/1/10,Maldives,,14109,13336,49
2021/1/10,Canada,Grand Princess,13,,0
2021/1/10,Philippines,,487690,458198,9405
2021/1/10,Mexico,,1534039,1150422,133706
2021/1/10,Tunisia,,159276,117701,5215
2021/1/10,Malta,,14396,11841,233
2021/1/10,El Salvador,,48905,43356,1419
2021/1/10,Cambodia,,391,374,0
2021/1/10,Timor-Leste,,49,41,0
2021/1/10,Uruguay,,26186,19013,256
2021/1/10,Canada,Diamond Princess,0,,1
2021/1/10,Chile,,641923,602861,17096
2021/1/10,Morocco,,452532,424896,7743
2021/1/10,Cameroon,,26848,24892,448
2021/1/10,Papua New Guinea,,811,755,9
2021/1/10,Ireland,,147613,23364,2344
2021/1/10,United Kingdom,Channel Islands,3277,2850,73
2021/1/10,Egypt,,149792,118900,8197
2021/1/10,Namibia,,28259,24292,254
2021/1/10,Canada,Saskatchewan,17803,,191
2021/1/10,Syria,,12364,6029,774
2021/1/10,Fiji,,53,47,2
2021/1/10,Serbia,,359689,0,3582
2021/1/10,Congo (Kinshasa),,19436,14743,611
2021/1/10,Rwanda,,9630,6974,120
2021/1/10,Haiti,,10241,8768,237
2021/1/10,Australia,Australian Capital Territory,118,115,3
2021/1/10,South Sudan,,3649,3165,63
2021/1/10,US,,22438881,0,381468
2021/1/10,Dominica,,106,98,0
2021/1/10,Australia,Queensland,1278,1243,6
2021/1/10,Canada,New Brunswick,779,,9
2021/1/10,Gambia,,3857,3677,125
2021/1/10,Saint Lucia,,438,309,5
2021/1/10,Netherlands,Sint Maarten,1555,1434,27
2021/1/10,Jordan,,307209,288785,4024
2021/1/10,Dominican Republic,,182103,138076,2427
2021/1/10,United Kingdom,Bermuda,652,551,12
2021/1/10,Romania,,671284,598610,16654
2021/1/10,Zambia,,27728,20598,469
2021/1/10,Nicaragua,,6097,4225,166
2021/1/10,France,French Guiana,14113,9995,74
2021/1/10,Slovakia,,208209,147275,2918
2021/1/10,United Kingdom,Cayman Islands,359,311,2
2021/1/10,Bosnia and Herzegovina,,115633,81625,4330
2021/1/10,France,Reunion,9247,8830,42
2021/1/10,Angola,,18193,13872,416
2021/1/10,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4,0
2021/1/10,Bulgaria,,208511,135259,8126
2021/1/10,Botswana,,16050,12927,48
2021/1/10,Luxembourg,,47744,44482,527
2021/1/10,Czechia,,831165,657504,13115
2021/1/10,Israel,,491319,419907,3671
2021/1/10,Bahrain,,95558,92362,356
2021/1/10,France,St Martin,1025,855,12
2021/1/10,Suriname,,7008,6276,133
2021/1/10,Libya,,104745,80292,1581
2021/1/10,Guatemala,,143243,131017,5025
2021/1/10,Australia,Northern Territory,90,71,0
2021/1/10,Burundi,,986,773,2
2021/1/10,United Kingdom,,3072349,0,81431
2021/1/10,"Korea, South",,69114,52552,1140
2021/1/10,Bangladesh,,522453,466801,7781
2021/1/10,Liberia,,1779,1406,83
2021/1/10,Andorra,,8586,7724,85
2021/1/10,France,French Polynesia,17241,4842,122
2021/1/10,Central African Republic,,4973,4885,63
2021/1/10,Croatia,,219993,210126,4368
2021/1/10,Belgium,,664263,0,20078
2021/1/10,United Kingdom,Montserrat,13,12,1
2021/1/10,Ethiopia,,128316,113374,1994
2021/1/10,Mozambique,,21939,17535,192
2021/1/10,Mauritania,,15512,13435,384
2021/1/10,Hungary,,342237,197936,10648
2021/1/10,Peru,,1026180,968335,38049
2021/1/10,Djibouti,,5871,5780,61
2021/1/10,Belarus,,212201,194984,1517
2021/1/10,Guinea-Bissau,,2478,2400,45
2021/1/10,Sudan,,27494,13524,1468
2021/1/10,Turkey,,2326256,2198150,22807
2021/1/10,Netherlands,,872847,0,12361
2021/1/10,Solomon Islands,,17,10,0
2021/1/10,Norway,,55474,17998,472
2021/1/10,Micronesia,,0,0,0
2021/1/10,Iran,,1286406,1074887,56171
2021/1/10,Thailand,,10547,6566,67
2021/1/10,Portugal,,483689,369108,7803
2021/1/10,Canada,Quebec,228821,,8800
2021/1/10,Venezuela,,116610,110126,1061
2021/1/10,Cabo Verde,,12392,11733,114
2021/1/10,Brunei,,173,153,3
2021/1/10,Iceland,,5890,5718,29
2021/1/10,Slovenia,,139281,111864,2998
2021/1/10,United Kingdom,Anguilla,15,13,0
2021/1/10,Austria,,380722,353749,6723
2021/1/10,Kenya,,98271,80875,1710
2021/1/10,Bolivia,,173896,138087,9376
2021/1/10,Bhutan,,813,459,1
2021/1/10,Laos,,41,40,0
2021/1/10,Lebanon,,219296,142239,1606
2021/1/10,Australia,Victoria,20411,19551,820
2021/1/10,Zimbabwe,,21477,12582,507
2021/1/11,Finland,,38790,31000,597
2021/1/11,Bhutan,,825,469,1
2021/1/11,Gambia,,3857,3677,125
2021/1/11,Burma,,131186,114609,2858
2021/1/11,Canada,Nova Scotia,1533,,65
2021/1/11,Nepal,,265268,258968,1927
2021/1/11,"Korea, South",,69651,53569,1165
2021/1/11,Switzerland,,484506,317600,8364
2021/1/11,Togo,,3978,3638,73
2021/1/11,Holy See,,27,15,0
2021/1/11,Burundi,,1019,773,2
2021/1/11,Panama,,281353,220833,4500
2021/1/11,Costa Rica,,180061,138631,2353
2021/1/11,Australia,Northern Territory,90,71,0
2021/1/11,France,New Caledonia,40,40,0
2021/1/11,Netherlands,Aruba,6068,5479,52
2021/1/11,United Kingdom,,3118518,0,81960
2021/1/11,Uruguay,,26901,19555,262
2021/1/11,Libya,,105378,81237,1589
2021/1/11,Somalia,,4726,3639,130
2021/1/11,Pakistan,,506701,461977,10717
2021/1/11,Senegal,,21533,18357,469
2021/1/11,Canada,New Brunswick,800,,9
2021/1/11,Austria,,382258,355530,6747
2021/1/11,Turkey,,2336476,2208451,22981
2021/1/11,Latvia,,49899,36260,864
2021/1/11,Central African Republic,,4973,4885,63
2021/1/11,Bosnia and Herzegovina,,115633,81625,4330
2021/1/11,Indonesia,,836718,688739,24343
2021/1/11,Hungary,,343656,203972,10725
